grna_id	grna_group	gRNA_type
WTC11_Random_Screen_Crop_14933	chr8:145725815-145726116	enh
WTC11_Random_Screen_Crop_14934	chr8:145725815-145726116	enh
WTC11_Random_Screen_Crop_14935	chr8:145725815-145726116	enh
WTC11_Random_Screen_Crop_14936	chr8:145725815-145726116	enh
WTC11_Random_Screen_Crop_14937	chr8:145725815-145726116	enh
WTC11_Random_Screen_Crop_14938	chr8:145726226-145726527	enh
WTC11_Random_Screen_Crop_14939	chr8:145726226-145726527	enh
WTC11_Random_Screen_Crop_14940	chr8:145726226-145726527	enh
WTC11_Random_Screen_Crop_14941	chr8:145726226-145726527	enh
WTC11_Random_Screen_Crop_14942	chr8:145726226-145726527	enh
WTC11_Random_Screen_Crop_14943	chr8:145726226-145726527	enh
WTC11_Random_Screen_Crop_14944	chr8:145726226-145726527	enh
WTC11_Random_Screen_Crop_14945	chr8:145726226-145726527	enh
WTC11_Random_Screen_Crop_14946	chr8:145726226-145726527	enh
WTC11_Random_Screen_Crop_14947	chr8:145726226-145726527	enh
WTC11_Random_Screen_Crop_14948	chr8:145726226-145726527	enh
WTC11_Random_Screen_Crop_14949	chr8:145726226-145726527	enh
WTC11_Random_Screen_Crop_14950	chr8:145726226-145726527	enh
WTC11_Random_Screen_Crop_14951	chr8:145726226-145726527	enh
WTC11_Random_Screen_Crop_14952	chr8:145726226-145726527	enh
WTC11_Random_Screen_Crop_14953	chr8:145737346-145737647	enh
WTC11_Random_Screen_Crop_14954	chr8:145737346-145737647	enh
WTC11_Random_Screen_Crop_14955	chr8:145737346-145737647	enh
WTC11_Random_Screen_Crop_14956	chr8:145737346-145737647	enh
WTC11_Random_Screen_Crop_14957	chr8:145737346-145737647	enh
WTC11_Random_Screen_Crop_14958	chr8:145737346-145737647	enh
WTC11_Random_Screen_Crop_14959	chr8:145737346-145737647	enh
WTC11_Random_Screen_Crop_14960	chr8:145737346-145737647	enh
WTC11_Random_Screen_Crop_14961	chr8:145737346-145737647	enh
WTC11_Random_Screen_Crop_14962	chr8:145737346-145737647	enh
WTC11_Random_Screen_Crop_14963	chr8:145737346-145737647	enh
WTC11_Random_Screen_Crop_14964	chr8:145737346-145737647	enh
WTC11_Random_Screen_Crop_14965	chr8:145737346-145737647	enh
WTC11_Random_Screen_Crop_14966	chr8:145737346-145737647	enh
WTC11_Random_Screen_Crop_14967	chr8:145737346-145737647	enh
WTC11_Random_Screen_Crop_14968	chr8:145747673-145747974	enh
WTC11_Random_Screen_Crop_14969	chr8:145747673-145747974	enh
WTC11_Random_Screen_Crop_14970	chr8:145747673-145747974	enh
WTC11_Random_Screen_Crop_14971	chr8:145747673-145747974	enh
WTC11_Random_Screen_Crop_14972	chr8:145747673-145747974	enh
WTC11_Random_Screen_Crop_14973	chr8:145747673-145747974	enh
WTC11_Random_Screen_Crop_14974	chr8:145747673-145747974	enh
WTC11_Random_Screen_Crop_14975	chr8:145747673-145747974	enh
WTC11_Random_Screen_Crop_14976	chr8:145747673-145747974	enh
WTC11_Random_Screen_Crop_14977	chr8:145747673-145747974	enh
WTC11_Random_Screen_Crop_14978	chr8:145747673-145747974	enh
WTC11_Random_Screen_Crop_14979	chr8:145747673-145747974	enh
WTC11_Random_Screen_Crop_14980	chr8:145747673-145747974	enh
WTC11_Random_Screen_Crop_14981	chr8:145747673-145747974	enh
WTC11_Random_Screen_Crop_14982	chr8:145747673-145747974	enh
WTC11_Random_Screen_Crop_14983	LRRC24_TSS	TSS
WTC11_Random_Screen_Crop_14984	LRRC24_TSS	TSS
WTC11_Random_Screen_Crop_14985	LRRC24_TSS	TSS
WTC11_Random_Screen_Crop_14986	LRRC24_TSS	TSS
WTC11_Random_Screen_Crop_14987	LRRC24_TSS	TSS
WTC11_Random_Screen_Crop_14988	LRRC24_TSS	TSS
WTC11_Random_Screen_Crop_14989	LRRC24_TSS	TSS
WTC11_Random_Screen_Crop_14990	LRRC24_TSS	TSS
WTC11_Random_Screen_Crop_14991	LRRC24_TSS	TSS
WTC11_Random_Screen_Crop_14992	LRRC24_TSS	TSS
WTC11_Random_Screen_Crop_14993	LRRC24_TSS	TSS
WTC11_Random_Screen_Crop_14994	LRRC24_TSS	TSS
WTC11_Random_Screen_Crop_14995	LRRC24_TSS	TSS
WTC11_Random_Screen_Crop_14996	LRRC24_TSS	TSS
WTC11_Random_Screen_Crop_14997	LRRC24_TSS	TSS
WTC11_Random_Screen_Crop_14998	chr8:145753690-145753991	enh
WTC11_Random_Screen_Crop_14999	chr8:145753690-145753991	enh
WTC11_Random_Screen_Crop_15000	chr8:145753690-145753991	enh
WTC11_Random_Screen_Crop_15001	chr8:145753690-145753991	enh
WTC11_Random_Screen_Crop_15002	chr8:145753690-145753991	enh
WTC11_Random_Screen_Crop_15003	chr8:145753690-145753991	enh
WTC11_Random_Screen_Crop_15004	chr8:145753690-145753991	enh
WTC11_Random_Screen_Crop_15005	chr8:145753690-145753991	enh
WTC11_Random_Screen_Crop_15006	chr8:145753690-145753991	enh
WTC11_Random_Screen_Crop_15007	chr8:145753690-145753991	enh
WTC11_Random_Screen_Crop_15008	chr8:145753690-145753991	enh
WTC11_Random_Screen_Crop_15009	chr8:145753690-145753991	enh
WTC11_Random_Screen_Crop_15010	chr8:145753690-145753991	enh
WTC11_Random_Screen_Crop_15011	chr8:145753690-145753991	enh
WTC11_Random_Screen_Crop_15012	chr8:145753690-145753991	enh
WTC11_Random_Screen_Crop_15013	chr8:145800856-145801157	enh
WTC11_Random_Screen_Crop_15014	chr8:145800856-145801157	enh
WTC11_Random_Screen_Crop_15015	chr8:145800856-145801157	enh
WTC11_Random_Screen_Crop_15016	chr8:145800856-145801157	enh
WTC11_Random_Screen_Crop_15017	chr8:145800856-145801157	enh
WTC11_Random_Screen_Crop_15018	chr8:145800856-145801157	enh
WTC11_Random_Screen_Crop_15019	chr8:145800856-145801157	enh
WTC11_Random_Screen_Crop_15020	chr8:145800856-145801157	enh
WTC11_Random_Screen_Crop_15021	chr8:145800856-145801157	enh
WTC11_Random_Screen_Crop_15022	chr8:145800856-145801157	enh
WTC11_Random_Screen_Crop_15023	chr8:145800856-145801157	enh
WTC11_Random_Screen_Crop_15024	chr8:145800856-145801157	enh
WTC11_Random_Screen_Crop_15025	chr8:145800856-145801157	enh
WTC11_Random_Screen_Crop_15026	chr8:145800856-145801157	enh
WTC11_Random_Screen_Crop_15027	chr8:145800856-145801157	enh
WTC11_Random_Screen_Crop_15028	chr8:145821590-145821891	enh
WTC11_Random_Screen_Crop_15029	chr8:145821590-145821891	enh
WTC11_Random_Screen_Crop_15030	chr8:145821590-145821891	enh
WTC11_Random_Screen_Crop_15031	chr8:145821590-145821891	enh
WTC11_Random_Screen_Crop_15032	chr8:145821590-145821891	enh
WTC11_Random_Screen_Crop_15033	chr8:145821590-145821891	enh
WTC11_Random_Screen_Crop_15034	chr8:145821590-145821891	enh
WTC11_Random_Screen_Crop_15035	chr8:145821590-145821891	enh
WTC11_Random_Screen_Crop_15036	chr8:145821590-145821891	enh
WTC11_Random_Screen_Crop_15037	chr8:145821590-145821891	enh
WTC11_Random_Screen_Crop_15038	chr8:145821590-145821891	enh
WTC11_Random_Screen_Crop_15039	chr8:145821590-145821891	enh
WTC11_Random_Screen_Crop_15040	chr8:145821590-145821891	enh
WTC11_Random_Screen_Crop_15041	chr8:145821590-145821891	enh
WTC11_Random_Screen_Crop_15042	chr8:145821590-145821891	enh
WTC11_Random_Screen_Crop_15043	chr8:145822121-145822422	enh
WTC11_Random_Screen_Crop_15044	chr8:145822121-145822422	enh
WTC11_Random_Screen_Crop_15045	chr8:145822121-145822422	enh
WTC11_Random_Screen_Crop_15046	chr8:145822121-145822422	enh
WTC11_Random_Screen_Crop_15047	chr8:145822121-145822422	enh
WTC11_Random_Screen_Crop_15048	chr8:145822121-145822422	enh
WTC11_Random_Screen_Crop_15049	chr8:145822121-145822422	enh
WTC11_Random_Screen_Crop_15050	chr8:145822121-145822422	enh
WTC11_Random_Screen_Crop_15051	chr8:145822121-145822422	enh
WTC11_Random_Screen_Crop_15052	chr8:145822121-145822422	enh
WTC11_Random_Screen_Crop_15053	chr8:145822121-145822422	enh
WTC11_Random_Screen_Crop_15054	chr8:145822121-145822422	enh
WTC11_Random_Screen_Crop_15055	chr8:145822121-145822422	enh
WTC11_Random_Screen_Crop_15056	chr8:145822121-145822422	enh
WTC11_Random_Screen_Crop_15057	chr8:145822121-145822422	enh
WTC11_Random_Screen_Crop_15058	chr8:145823027-145823328	enh
WTC11_Random_Screen_Crop_15059	chr8:145823027-145823328	enh
WTC11_Random_Screen_Crop_15060	chr8:145823027-145823328	enh
WTC11_Random_Screen_Crop_15061	chr8:145823027-145823328	enh
WTC11_Random_Screen_Crop_15062	chr8:145823027-145823328	enh
WTC11_Random_Screen_Crop_15063	chr8:145823027-145823328	enh
WTC11_Random_Screen_Crop_15064	chr8:145823027-145823328	enh
WTC11_Random_Screen_Crop_15065	chr8:145823027-145823328	enh
WTC11_Random_Screen_Crop_15066	chr8:145823027-145823328	enh
WTC11_Random_Screen_Crop_15067	chr8:145823027-145823328	enh
WTC11_Random_Screen_Crop_15068	chr8:145823027-145823328	enh
WTC11_Random_Screen_Crop_15069	chr8:145823027-145823328	enh
WTC11_Random_Screen_Crop_15070	chr8:145823027-145823328	enh
WTC11_Random_Screen_Crop_15071	chr8:145823027-145823328	enh
WTC11_Random_Screen_Crop_15072	chr8:145823027-145823328	enh
WTC11_Random_Screen_Crop_15073	chr8:145823336-145823637	enh
WTC11_Random_Screen_Crop_15074	chr8:145823336-145823637	enh
WTC11_Random_Screen_Crop_15075	chr8:145823336-145823637	enh
WTC11_Random_Screen_Crop_15076	chr8:145823336-145823637	enh
WTC11_Random_Screen_Crop_15077	chr8:145823336-145823637	enh
WTC11_Random_Screen_Crop_15078	chr8:145823336-145823637	enh
WTC11_Random_Screen_Crop_15079	chr8:145823336-145823637	enh
WTC11_Random_Screen_Crop_15080	chr8:145823336-145823637	enh
WTC11_Random_Screen_Crop_15081	chr8:145823336-145823637	enh
WTC11_Random_Screen_Crop_15082	chr8:145823336-145823637	enh
WTC11_Random_Screen_Crop_15083	chr8:145823336-145823637	enh
WTC11_Random_Screen_Crop_15084	chr8:145823336-145823637	enh
WTC11_Random_Screen_Crop_15085	chr8:145823336-145823637	enh
WTC11_Random_Screen_Crop_15086	chr8:145823336-145823637	enh
WTC11_Random_Screen_Crop_15087	chr8:145823336-145823637	enh
WTC11_Random_Screen_Crop_15088	chr8:145824352-145824653	enh
WTC11_Random_Screen_Crop_15089	chr8:145824352-145824653	enh
WTC11_Random_Screen_Crop_15090	chr8:145824352-145824653	enh
WTC11_Random_Screen_Crop_15091	chr8:145824352-145824653	enh
WTC11_Random_Screen_Crop_15092	chr8:145824352-145824653	enh
WTC11_Random_Screen_Crop_15093	chr8:145824352-145824653	enh
WTC11_Random_Screen_Crop_15094	chr8:145824352-145824653	enh
WTC11_Random_Screen_Crop_15095	chr8:145824352-145824653	enh
WTC11_Random_Screen_Crop_15096	chr8:145824352-145824653	enh
WTC11_Random_Screen_Crop_15097	chr8:145824352-145824653	enh
WTC11_Random_Screen_Crop_15098	chr8:145824352-145824653	enh
WTC11_Random_Screen_Crop_15099	chr8:145824352-145824653	enh
WTC11_Random_Screen_Crop_15100	chr8:145824352-145824653	enh
WTC11_Random_Screen_Crop_15101	chr8:145824352-145824653	enh
WTC11_Random_Screen_Crop_15102	chr8:145824352-145824653	enh
WTC11_Random_Screen_Crop_15103	chr8:145825524-145825825	enh
WTC11_Random_Screen_Crop_15104	chr8:145825524-145825825	enh
WTC11_Random_Screen_Crop_15105	chr8:145825524-145825825	enh
WTC11_Random_Screen_Crop_15106	chr8:145825524-145825825	enh
WTC11_Random_Screen_Crop_15107	chr8:145825524-145825825	enh
WTC11_Random_Screen_Crop_15108	chr8:145825524-145825825	enh
WTC11_Random_Screen_Crop_15109	chr8:145825524-145825825	enh
WTC11_Random_Screen_Crop_15110	chr8:145825524-145825825	enh
WTC11_Random_Screen_Crop_15111	chr8:145825524-145825825	enh
WTC11_Random_Screen_Crop_15112	chr8:145825524-145825825	enh
WTC11_Random_Screen_Crop_15113	chr8:145825524-145825825	enh
WTC11_Random_Screen_Crop_15114	chr8:145825524-145825825	enh
WTC11_Random_Screen_Crop_15115	chr8:145825524-145825825	enh
WTC11_Random_Screen_Crop_15116	chr8:145826699-145827000	enh
WTC11_Random_Screen_Crop_15117	chr8:145826699-145827000	enh
WTC11_Random_Screen_Crop_15118	chr8:145826699-145827000	enh
WTC11_Random_Screen_Crop_15119	chr8:145826699-145827000	enh
WTC11_Random_Screen_Crop_15120	chr8:145826699-145827000	enh
WTC11_Random_Screen_Crop_15121	chr8:145827664-145827965	enh
WTC11_Random_Screen_Crop_15122	chr8:145827664-145827965	enh
WTC11_Random_Screen_Crop_15123	chr8:145827664-145827965	enh
WTC11_Random_Screen_Crop_15124	chr8:145827664-145827965	enh
WTC11_Random_Screen_Crop_15125	chr8:145827664-145827965	enh
WTC11_Random_Screen_Crop_15126	chr8:145827664-145827965	enh
WTC11_Random_Screen_Crop_15127	chr8:145829544-145829845	enh
WTC11_Random_Screen_Crop_15128	chr8:145829544-145829845	enh
WTC11_Random_Screen_Crop_15129	chr8:145829544-145829845	enh
WTC11_Random_Screen_Crop_15130	chr8:145829544-145829845	enh
WTC11_Random_Screen_Crop_15131	chr8:145829544-145829845	enh
WTC11_Random_Screen_Crop_15132	chr8:145829544-145829845	enh
WTC11_Random_Screen_Crop_15133	chr8:145829544-145829845	enh
WTC11_Random_Screen_Crop_15134	chr8:145829544-145829845	enh
WTC11_Random_Screen_Crop_15135	chr8:145829544-145829845	enh
WTC11_Random_Screen_Crop_15136	chr8:145829544-145829845	enh
WTC11_Random_Screen_Crop_15137	chr8:145829544-145829845	enh
WTC11_Random_Screen_Crop_15138	chr8:145829544-145829845	enh
WTC11_Random_Screen_Crop_15139	chr8:145829544-145829845	enh
WTC11_Random_Screen_Crop_15140	chr8:145829544-145829845	enh
WTC11_Random_Screen_Crop_15141	chr8:145829544-145829845	enh
WTC11_Random_Screen_Crop_15142	chr8:145879871-145880172	enh
WTC11_Random_Screen_Crop_15143	chr8:145879871-145880172	enh
WTC11_Random_Screen_Crop_15144	chr8:145879871-145880172	enh
WTC11_Random_Screen_Crop_15145	chr8:145879871-145880172	enh
WTC11_Random_Screen_Crop_15146	chr8:145879871-145880172	enh
WTC11_Random_Screen_Crop_15147	chr8:145879871-145880172	enh
WTC11_Random_Screen_Crop_15148	chr8:145879871-145880172	enh
WTC11_Random_Screen_Crop_15149	chr8:145879871-145880172	enh
WTC11_Random_Screen_Crop_15150	chr8:145879871-145880172	enh
WTC11_Random_Screen_Crop_15151	chr8:145879871-145880172	enh
WTC11_Random_Screen_Crop_15152	chr8:145879871-145880172	enh
WTC11_Random_Screen_Crop_15153	chr8:145879871-145880172	enh
WTC11_Random_Screen_Crop_15154	chr8:145879871-145880172	enh
WTC11_Random_Screen_Crop_15155	chr8:145879871-145880172	enh
WTC11_Random_Screen_Crop_15156	chr8:145879871-145880172	enh
WTC11_Random_Screen_Crop_15157	chr8:145909754-145910055	enh
WTC11_Random_Screen_Crop_15158	chr8:145909754-145910055	enh
WTC11_Random_Screen_Crop_15159	chr8:145909754-145910055	enh
WTC11_Random_Screen_Crop_15160	chr8:145909754-145910055	enh
WTC11_Random_Screen_Crop_15161	chr8:145909754-145910055	enh
WTC11_Random_Screen_Crop_15162	chr8:145909754-145910055	enh
WTC11_Random_Screen_Crop_15163	chr8:145909754-145910055	enh
WTC11_Random_Screen_Crop_15164	chr8:145909754-145910055	enh
WTC11_Random_Screen_Crop_15165	chr8:145909754-145910055	enh
WTC11_Random_Screen_Crop_15166	chr8:145909754-145910055	enh
WTC11_Random_Screen_Crop_15167	chr8:145909754-145910055	enh
WTC11_Random_Screen_Crop_15168	chr8:145909754-145910055	enh
WTC11_Random_Screen_Crop_15169	chr8:145909754-145910055	enh
WTC11_Random_Screen_Crop_15170	chr8:145910021-145910322	enh
WTC11_Random_Screen_Crop_15171	chr8:145910021-145910322	enh
WTC11_Random_Screen_Crop_15172	chr8:145910021-145910322	enh
WTC11_Random_Screen_Crop_15173	chr8:145910021-145910322	enh
WTC11_Random_Screen_Crop_15174	chr8:145910021-145910322	enh
WTC11_Random_Screen_Crop_15175	chr8:145910021-145910322	enh
WTC11_Random_Screen_Crop_15176	chr8:145910021-145910322	enh
WTC11_Random_Screen_Crop_15177	chr8:145910021-145910322	enh
WTC11_Random_Screen_Crop_15178	chr8:145910021-145910322	enh
WTC11_Random_Screen_Crop_15179	chr8:145910021-145910322	enh
WTC11_Random_Screen_Crop_15180	chr8:145910021-145910322	enh
WTC11_Random_Screen_Crop_15181	chr8:145910021-145910322	enh
WTC11_Random_Screen_Crop_15182	chr8:145910021-145910322	enh
WTC11_Random_Screen_Crop_15183	chr8:145910021-145910322	enh
WTC11_Random_Screen_Crop_15184	chr8:145910021-145910322	enh
WTC11_Random_Screen_Crop_15185	chr8:145911789-145912090	enh
WTC11_Random_Screen_Crop_15186	chr8:145911789-145912090	enh
WTC11_Random_Screen_Crop_15187	chr8:145911886-145912187	enh
WTC11_Random_Screen_Crop_15188	chr8:145911789-145912090	enh
WTC11_Random_Screen_Crop_15189	chr8:145911789-145912090	enh
WTC11_Random_Screen_Crop_15190	chr8:145911789-145912090	enh
WTC11_Random_Screen_Crop_15191	chr8:145911886-145912187	enh
WTC11_Random_Screen_Crop_15192	chr8:145911789-145912090	enh
WTC11_Random_Screen_Crop_15193	chr8:145911886-145912187	enh
WTC11_Random_Screen_Crop_15194	chr8:145911886-145912187	enh
WTC11_Random_Screen_Crop_15195	chr8:145911886-145912187	enh
WTC11_Random_Screen_Crop_15196	chr8:145911886-145912187	enh
WTC11_Random_Screen_Crop_15197	chr8:145911886-145912187	enh
WTC11_Random_Screen_Crop_15198	chr8:145911886-145912187	enh
WTC11_Random_Screen_Crop_15199	chr8:145911886-145912187	enh
WTC11_Random_Screen_Crop_15200	chr8:145911886-145912187	enh
WTC11_Random_Screen_Crop_15201	chr8:145911886-145912187	enh
WTC11_Random_Screen_Crop_15202	chr8:145911886-145912187	enh
WTC11_Random_Screen_Crop_15203	chr8:145925839-145926140	enh
WTC11_Random_Screen_Crop_15204	chr8:145925839-145926140	enh
WTC11_Random_Screen_Crop_15205	chr8:145925839-145926140	enh
WTC11_Random_Screen_Crop_15206	chr8:145925839-145926140	enh
WTC11_Random_Screen_Crop_15207	chr8:145925839-145926140	enh
WTC11_Random_Screen_Crop_15208	chr8:145925839-145926140	enh
WTC11_Random_Screen_Crop_15209	chr8:145925839-145926140	enh
WTC11_Random_Screen_Crop_15210	chr8:145925839-145926140	enh
WTC11_Random_Screen_Crop_15211	chr8:145925839-145926140	enh
WTC11_Random_Screen_Crop_15212	chr8:145925839-145926140	enh
WTC11_Random_Screen_Crop_15213	chr8:145925839-145926140	enh
WTC11_Random_Screen_Crop_15214	chr8:145925839-145926140	enh
WTC11_Random_Screen_Crop_15215	chr8:145925839-145926140	enh
WTC11_Random_Screen_Crop_15216	chr8:145925839-145926140	enh
WTC11_Random_Screen_Crop_15217	chr8:145925839-145926140	enh
WTC11_Random_Screen_Crop_15218	chr8:145926294-145926595	enh
WTC11_Random_Screen_Crop_15219	chr8:145926294-145926595	enh
WTC11_Random_Screen_Crop_15220	chr8:145926294-145926595	enh
WTC11_Random_Screen_Crop_15221	chr8:145926294-145926595	enh
WTC11_Random_Screen_Crop_15222	chr8:145926294-145926595	enh
WTC11_Random_Screen_Crop_15223	chr8:145926294-145926595	enh
WTC11_Random_Screen_Crop_15224	chr8:145926294-145926595	enh
WTC11_Random_Screen_Crop_15225	chr8:145926294-145926595	enh
WTC11_Random_Screen_Crop_15226	chr8:145926294-145926595	enh
WTC11_Random_Screen_Crop_15227	chr8:145926294-145926595	enh
WTC11_Random_Screen_Crop_15228	chr8:145926294-145926595	enh
WTC11_Random_Screen_Crop_15229	chr8:145926294-145926595	enh
WTC11_Random_Screen_Crop_15230	chr8:145926294-145926595	enh
WTC11_Random_Screen_Crop_15231	chr8:145926294-145926595	enh
WTC11_Random_Screen_Crop_15232	chr8:145926294-145926595	enh
WTC11_Random_Screen_Crop_15233	chr8:145955495-145955796	enh
WTC11_Random_Screen_Crop_15234	chr8:145955495-145955796	enh
WTC11_Random_Screen_Crop_15235	chr8:145955495-145955796	enh
WTC11_Random_Screen_Crop_15236	chr8:145955495-145955796	enh
WTC11_Random_Screen_Crop_15237	chr8:145955495-145955796	enh
WTC11_Random_Screen_Crop_15238	chr8:145955495-145955796	enh
WTC11_Random_Screen_Crop_15239	chr8:145955495-145955796	enh
WTC11_Random_Screen_Crop_15240	chr8:145955495-145955796	enh
WTC11_Random_Screen_Crop_15241	chr8:145955495-145955796	enh
WTC11_Random_Screen_Crop_15242	chr8:145955495-145955796	enh
WTC11_Random_Screen_Crop_15243	chr8:145955495-145955796	enh
WTC11_Random_Screen_Crop_15244	chr8:145955495-145955796	enh
WTC11_Random_Screen_Crop_15245	chr8:145955495-145955796	enh
WTC11_Random_Screen_Crop_15246	chr8:145955495-145955796	enh
WTC11_Random_Screen_Crop_15247	chr8:145955495-145955796	enh
WTC11_Random_Screen_Crop_15248	chr8:145979852-145980153	enh
WTC11_Random_Screen_Crop_15249	chr8:145979852-145980153	enh
WTC11_Random_Screen_Crop_15250	chr8:145979852-145980153	enh
WTC11_Random_Screen_Crop_15251	chr8:145979852-145980153	enh
WTC11_Random_Screen_Crop_15252	chr8:145979852-145980153	enh
WTC11_Random_Screen_Crop_15253	chr8:145979852-145980153	enh
WTC11_Random_Screen_Crop_15254	chr8:145979852-145980153	enh
WTC11_Random_Screen_Crop_15255	chr8:145979852-145980153	enh
WTC11_Random_Screen_Crop_15256	chr8:145979852-145980153	enh
WTC11_Random_Screen_Crop_15257	chr8:145979852-145980153	enh
WTC11_Random_Screen_Crop_15258	chr8:145979852-145980153	enh
WTC11_Random_Screen_Crop_15259	chr8:145979852-145980153	enh
WTC11_Random_Screen_Crop_15260	chr8:145979852-145980153	enh
WTC11_Random_Screen_Crop_15261	chr8:145979852-145980153	enh
WTC11_Random_Screen_Crop_15262	chr8:145979852-145980153	enh
WTC11_Random_Screen_Crop_15263	ZNF251_TSS	TSS
WTC11_Random_Screen_Crop_15264	ZNF251_TSS	TSS
WTC11_Random_Screen_Crop_15265	ZNF251_TSS	TSS
WTC11_Random_Screen_Crop_15266	ZNF251_TSS	TSS
WTC11_Random_Screen_Crop_15267	ZNF251_TSS	TSS
WTC11_Random_Screen_Crop_15268	ZNF251_TSS	TSS
WTC11_Random_Screen_Crop_15269	ZNF251_TSS	TSS
WTC11_Random_Screen_Crop_15270	ZNF251_TSS	TSS
WTC11_Random_Screen_Crop_15271	ZNF251_TSS	TSS
WTC11_Random_Screen_Crop_15272	ZNF251_TSS	TSS
WTC11_Random_Screen_Crop_15273	ZNF251_TSS	TSS
WTC11_Random_Screen_Crop_15274	ZNF251_TSS	TSS
WTC11_Random_Screen_Crop_15275	ZNF251_TSS	TSS
WTC11_Random_Screen_Crop_15276	ZNF251_TSS	TSS
WTC11_Random_Screen_Crop_15277	ZNF251_TSS	TSS
WTC11_Random_Screen_Crop_15278	chr8:145987727-145988028	enh
WTC11_Random_Screen_Crop_15279	chr8:145987727-145988028	enh
WTC11_Random_Screen_Crop_15280	chr8:145987727-145988028	enh
WTC11_Random_Screen_Crop_15281	chr8:145987727-145988028	enh
WTC11_Random_Screen_Crop_15282	chr8:145987727-145988028	enh
WTC11_Random_Screen_Crop_15283	chr8:145987727-145988028	enh
WTC11_Random_Screen_Crop_15284	chr8:145987727-145988028	enh
WTC11_Random_Screen_Crop_15285	chr8:145987727-145988028	enh
WTC11_Random_Screen_Crop_15286	chr8:145987727-145988028	enh
WTC11_Random_Screen_Crop_15287	chr8:145987727-145988028	enh
WTC11_Random_Screen_Crop_15288	chr8:145987727-145988028	enh
WTC11_Random_Screen_Crop_15289	chr8:145987727-145988028	enh
WTC11_Random_Screen_Crop_15290	chr8:145987727-145988028	enh
WTC11_Random_Screen_Crop_15291	chr8:145987727-145988028	enh
WTC11_Random_Screen_Crop_15292	chr8:145987727-145988028	enh
WTC11_Random_Screen_Crop_15293	chr8:145996239-145996540	enh
WTC11_Random_Screen_Crop_15294	chr8:145996239-145996540	enh
WTC11_Random_Screen_Crop_15295	chr8:145996239-145996540	enh
WTC11_Random_Screen_Crop_15296	chr8:145996239-145996540	enh
WTC11_Random_Screen_Crop_15297	chr8:145996239-145996540	enh
WTC11_Random_Screen_Crop_15298	chr8:145996239-145996540	enh
WTC11_Random_Screen_Crop_15299	chr8:145996239-145996540	enh
WTC11_Random_Screen_Crop_15300	chr8:145996239-145996540	enh
WTC11_Random_Screen_Crop_15301	chr8:146012094-146012395	enh
WTC11_Random_Screen_Crop_15302	chr8:146012094-146012395	enh
WTC11_Random_Screen_Crop_15303	chr8:146012094-146012395	enh
WTC11_Random_Screen_Crop_15304	chr8:146012094-146012395	enh
WTC11_Random_Screen_Crop_15305	chr8:146012094-146012395	enh
WTC11_Random_Screen_Crop_15306	chr8:146012094-146012395	enh
WTC11_Random_Screen_Crop_15307	chr8:146012094-146012395	enh
WTC11_Random_Screen_Crop_15308	chr8:146012094-146012395	enh
